day;consumption
2019-06-09;19,39
2019-06-10;17,61775
2019-06-11;16,97025
2019-06-12;15,44625
2019-06-13;15,2455
2019-06-14;16,87
2019-06-15;21,0705
2019-06-16;19,613500000000002
2019-06-17;15,2105
2019-06-18;16,1875
2019-06-19;15,1015
2019-06-20;17,3095
2019-06-21;15,981
2019-06-22;17,203
2019-06-23;17,9895
2019-06-24;16,22725
2019-06-25;14,454
2019-06-26;17,5855
2019-06-27;13,94075
2019-06-28;14,19325
2019-06-29;15,04175
2019-06-30;16,798
2019-07-01;15,75
2019-07-02;13,90975
2019-07-03;14,3185
2019-07-04;15,0135
2019-07-05;14,2315
2019-07-06;14,90525
2019-07-07;19,499
2019-07-08;15,30375
2019-07-09;18,027
2019-07-10;16,70125
2019-07-11;15,197
2019-07-12;18,146250000000002
2019-07-13;19,9935
2019-07-14;16,047
2019-07-15;15,79325
2019-07-16;13,72925
2019-07-17;17,52225
2019-07-18;15,97275
2019-07-19;15,95375
2019-07-20;18,84475
2019-07-21;17,92675
2019-07-22;13,817
2019-07-23;16,0765
2019-07-24;15,77275
2019-07-25;14,8575
2019-07-26;15,54325
2019-07-27;16,3325
2019-07-28;20,05525
2019-07-29;15,4445
2019-07-30;14,76125
2019-07-31;16,8495
2019-08-01;13,61875
2019-08-02;14,41675
2019-08-03;20,807
2019-08-04;16,79325
2019-08-05;16,3185
2019-08-06;16,30925
2019-08-07;14,53075
2019-08-08;15,5155
2019-08-09;15,92875
2019-08-10;18,985
2019-08-11;15,05725
2019-08-12;18,0945
2019-08-13;14,9825
2019-08-14;15,45525
2019-08-15;17,287
2019-08-16;16,0075
2019-08-17;21,4785
2019-08-18;16,84175
2019-08-19;18,775
2019-08-20;14,493500000000001
2019-08-21;17,34525
2019-08-22;16,254
2019-08-23;16,36075
2019-08-24;18,1535
2019-08-25;15,896
2019-08-26;17,121
2019-08-27;24,82675
2019-08-28;16,846
2019-08-29;14,59375
2019-08-30;16,8395
2019-08-31;17,2835
2019-09-01;19,4145
2019-09-02;21,7165
2019-09-03;16,819
2019-09-04;17,783
2019-09-05;15,70875
2019-09-06;15,6995
2019-09-07;17,6925
2019-09-08;15,1275
2019-09-09;18,48975
2019-09-10;15,070500000000001
2019-09-11;15,479
2019-09-12;15,3965
2019-09-13;14,9435
2019-09-14;18,382
2019-09-15;17,41175
2019-09-16;15,172749999999999
2019-09-17;17,5085
2019-09-18;16,547250000000002
2019-09-19;14,06775
2019-09-20;18,87075
2019-09-21;15,16
2019-09-22;20,047
2019-09-23;16,081
2019-09-24;17,47125
2019-09-25;16,217
2019-09-26;18,109750000000002
2019-09-27;17,922
2019-09-28;17,4525
2019-09-29;14,06925
2019-09-30;16,7055
2019-10-01;22,9745
2019-10-02;16,34
2019-10-03;17,0485
2019-10-04;18,00525
2019-10-05;16,1755
2019-10-06;20,18125
2019-10-07;16,63225
2019-10-08;18,66975
2019-10-09;16,628
2019-10-10;17,3875
2019-10-11;16,80275
2019-10-12;15,611
2019-10-13;14,54875
2019-10-14;19,1655
2019-10-15;17,85325
2019-10-16;19,6795
2019-10-17;14,7845
2019-10-18;15,55325
2019-10-19;21,303250000000002
2019-10-20;16,213
2019-10-21;15,211
2019-10-22;18,0155
2019-10-23;20,7185
2019-10-24;16,217
2019-10-25;16,5355
2019-10-26;21,41575
2019-10-27;16,7565
2019-10-28;14,1215
2019-10-29;16,186
2019-10-30;15,2835
2019-10-31;12,377
2019-11-01;18,202
2019-11-02;21,9015
2019-11-03;16,49575
2019-11-04;18,58525
2019-11-05;15,7765
2019-11-06;17,83425
2019-11-07;16,1675
2019-11-08;18,21525
2019-11-09;19,55975
2019-11-10;18,03275
2019-11-11;18,10175
2019-11-12;16,682
2019-11-13;14,76225
2019-11-14;15,51525
2019-11-15;18,233999999999998
2019-11-16;23,6265
2019-11-17;17,081
2019-11-18;18,45975
2019-11-19;17,347
2019-11-20;17,7765
2019-11-21;18,14775
2019-11-22;17,701
2019-11-23;17,759
2019-11-24;20,15775
2019-11-25;17,11325
2019-11-26;17,423750000000002
2019-11-27;16,16075
2019-11-28;18,54225
2019-11-29;17,77675
2019-11-30;22,562
2019-12-01;19,5005
2019-12-02;20,447
2019-12-03;15,5715
2019-12-04;18,1125
2019-12-05;15,72825
2019-12-06;14,964500000000001
2019-12-07;19,09825
2019-12-08;17,7425
2019-12-09;17,0865
2019-12-10;15,72175
2019-12-11;14,746
2019-12-12;17,26875
2019-12-13;18,381
2019-12-14;23,291
2019-12-15;17,84825
2019-12-16;16,65675
2019-12-17;18,41225
2019-12-18;13,4645
2019-12-19;14,66375
2019-12-20;19,561
2019-12-21;18,182
2019-12-22;18,26075
2019-12-23;16,75275
2019-12-24;18,8425
2019-12-25;20,28825
2019-12-26;12,794
2019-12-27;16,36
2019-12-28;22,36275
2019-12-29;18,1455
2019-12-30;15,270999999999999
2019-12-31;21,0035
