day;consumption
2021-01-01;20,948999999999998
2021-01-02;17,6535
2021-01-03;17,901
2021-01-04;16,88175
2021-01-05;16,40825
2021-01-06;15,714
2021-01-07;1,2345
2021-02-04;8,11975
2021-02-05;18,21175
2021-02-06;21,41175
2021-02-07;17,39925
2021-02-08;18,4275
2021-02-09;15,65175
2021-02-10;16,056
2021-02-11;15,01775
2021-02-12;19,40425
2021-02-13;19,325
2021-02-14;19,503
2021-02-15;17,619
2021-02-16;17,43325
2021-02-17;17,51125
2021-02-18;19,15775
2021-02-19;18,436
2021-02-20;23,12175
2021-02-21;19,41075
2021-02-22;21,3875
2021-02-23;18,547
2021-02-24;23,06825
2021-02-25;19,36225
2021-02-26;18,86175
2021-02-27;25,9435
2021-02-28;18,613
2021-03-01;17,86525
2021-03-02;17,7945
2021-03-03;16,4935
2021-03-04;17,12525
2021-03-05;19,37375
2021-03-06;24,02825
2021-03-07;17,59425
2021-03-08;18,576
2021-03-09;15,381
2021-03-10;15,03
2021-03-11;13,37475
2021-03-12;17,6395
2021-03-13;17,0815
2021-03-14;16,63625
2021-03-15;16,1005
2021-03-16;17,902
2021-03-17;15,62125
2021-03-18;15,4435
2021-03-19;20,88375
2021-03-20;18,86975
2021-03-21;16,861
2021-03-22;17,5685
2021-03-23;17,5355
2021-03-24;17,91975
2021-03-25;15,825000000000001
2021-03-26;16,241
2021-03-27;29,06825
2021-03-28;18,063
2021-03-29;14,18575
2021-03-30;14,6685
2021-03-31;19,471249999999998
2021-04-01;16,121750000000002
2021-04-02;15,4545
2021-04-03;21,28875
2021-04-04;15,72
2021-04-05;19,1765
2021-04-06;15,7655
2021-04-07;18,5055
2021-04-08;13,62975
2021-04-09;14,97525
2021-04-10;23,20475
2021-04-11;17,44225
2021-04-12;16,70025
2021-04-13;15,465250000000001
2021-04-14;15,98025
2021-04-15;15,96625
2021-04-16;17,85525
2021-04-17;17,613500000000002
2021-04-18;20,1725
2021-04-19;15,02875
2021-04-20;16,729499999999998
2021-04-21;16,1985
2021-04-22;13,499
2021-04-23;16,0885
2021-04-24;21,7275
2021-04-25;17,678250000000002
2021-04-26;16,51625
2021-04-27;15,00425
2021-04-28;17,247
2021-04-29;14,24825
2021-04-30;19,53
2021-05-01;23,4225
2021-05-02;18,185
2021-05-03;15,37675
2021-05-04;18,82
2021-05-05;16,766000000000002
2021-05-06;16,0605
2021-05-07;17,24775
2021-05-08;22,47175
2021-05-09;18,576
2021-05-10;17,514
2021-05-11;20,82475
2021-05-12;17,3695
2021-05-13;16,89425
2021-05-14;16,457
2021-05-15;22,27375
2021-05-16;19,89225
2021-05-17;18,61775
2021-05-18;19,697
2021-05-19;15,98175
2021-05-20;16,499
2021-05-21;16,16975
2021-05-22;23,84475
2021-05-23;17,202
2021-05-24;18,34675
2021-05-25;16,83825
2021-05-26;14,606
2021-05-27;15,2075
2021-05-28;17,891
2021-05-29;17,11725
2021-05-30;19,77375
2021-05-31;14,4945
2021-06-01;17,5655
2021-06-02;15,29475
2021-06-03;18,236
2021-06-04;16,02325
2021-06-05;19,04825
2021-06-06;19,0035
2021-06-07;11,07225
2021-06-08;10,32675
2021-06-09;13,5395
2021-06-10;14,95125
2021-06-11;11,9875
2021-06-12;12,118
2021-06-13;13,635250000000001
2021-06-14;12,46775
2021-06-15;10,563
2021-06-16;10,46175
2021-06-17;11,27925
2021-06-18;11,12025
2021-06-19;15,114749999999999
2021-06-20;11,74825
2021-06-21;13,06625
2021-06-22;9,833
2021-06-23;9,79475
2021-06-24;9,8995
2021-06-25;12,23025
2021-06-26;11,25125
2021-06-27;10,70875
2021-06-28;11,44925
2021-06-29;11,115
2021-06-30;10,73875
2021-07-01;9,6365
2021-07-02;11,4705
2021-07-03;15,24675
2021-07-04;13,30125
2021-07-05;12,228
2021-07-06;9,822
2021-07-07;10,8965
2021-07-08;10,3695
2021-07-09;12,29175
2021-07-10;13,05825
2021-07-11;12,22775
2021-07-12;11,33025
2021-07-13;10,604750000000001
2021-07-14;10,63
2021-07-15;10,849
2021-07-16;10,79225
2021-07-17;19,16575
2021-07-18;9,9145
2021-07-19;9,8615
2021-07-20;10,544
2021-07-21;10,5485
2021-07-22;13,87125
2021-07-23;10,3835
2021-07-24;12,88175
2021-07-25;12,070500000000001
2021-07-26;14,499
2021-07-27;9,0825
2021-07-28;13,84775
2021-07-29;11,70925
2021-07-30;7,339
2021-07-31;6,934
2021-08-01;8,024
2021-08-02;5,743
2021-08-03;5,569
2021-08-04;9,03775
2021-08-05;9,67175
2021-08-06;10,77225
2021-08-07;14,04625
2021-08-08;12,89875
2021-08-09;9,87975
2021-08-10;11,70075
2021-08-11;10,94075
2021-08-12;10,608
2021-08-13;12,36125
2021-08-14;12,7965
2021-08-15;12,1545
2021-08-16;10,40425
2021-08-17;11,711
2021-08-18;11,636
2021-08-19;13,612
2021-08-20;11,43425
2021-08-21;14,4035
2021-08-22;14,71425
2021-08-23;15,314
2021-08-24;11,3025
2021-08-25;11,552
2021-08-26;11,31025
2021-08-27;10,9855
2021-08-28;14,76525
2021-08-29;14,6185
2021-08-30;12,835
2021-08-31;10,73475
2021-09-01;11,87275
2021-09-02;11,7375
2021-09-03;2,7847500000000003
2021-09-04;8,1445
2021-09-05;12,7425
2021-09-06;13,61475
2021-09-07;11,80225
2021-09-08;11,59225
2021-09-09;13,587250000000001
